event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff
UFC 47: It's On!,Chuck Liddell,Tito Ortiz,Red,Light Heavyweight,0,Men,KO/TKO,2,3,38,John McCarthy,1,23,65,0.35,23,65,0.35,0,0,0,0,0,1,21,8,54,187.96,92.99,193.04,Orthodox,2.97,2.71,0.35,0.75,0.56,0.81,0,0.44,0,13,32,0.4,13,32,0.41,0,2,0,0,0,0,19,12,49,190.5,92.99,187.96,Orthodox,2.59,2.88,0.46,0.35,0.6,0.54,0.6,2.47,1,10,33,-0.05,10,33,-0.06,0,-2,0,0,0,1,2,-4,5,-2.54,0,5.08,0.38,-0.17,-0.11,0.4,-0.04,0.27,-0.6,-2.03
UFC 47: It's On!,Chris Lytle,Tiki Ghosn,Red,Welterweight,0,Men,Submission,2,3,115,Mario Yamasaki,0,34,80,0.42,50,96,0.52,2,3,0.66,1,0,49,31,18,49,180.34,77.11,172.72,Orthodox,3.76,3.03,0.45,0.55,0.58,0.55,2.4,0.7,0,27,49,0.55,32,54,0.59,0,0,0,0,0,27,10,7,47,177.8,77.11,,Orthodox,2.78,2.94,0.46,0.5,0.58,0.61,0,0.41,0,7,31,-0.13,18,42,-0.07,2,3,0.66,1,0,22,21,11,2,2.54,0,,0.98,0.09,-0.01,0.05,0,-0.06,2.4,0.29
UFC 47: It's On!,Yves Edwards,Hermes Franca,Red,Lightweight,0,Men,Decision - Split,3,3,300,Herb Dean,0,21,43,0.48,66,92,0.72,0,0,0,1,1,291,42,22,47,175.26,70.31,185.42,Southpaw,2.91,2.34,0.42,0.53,0.66,0.69,0.7,0.76,0,8,44,0.18,63,104,0.61,4,10,0.4,2,1,227,24,17,49,167.64,70.31,180.34,Orthodox,1.78,2.85,0.39,0.36,0.55,0.37,2.4,1.53,0,13,-1,0.3,3,-12,0.11,-4,-10,-0.4,-1,0,64,18,5,-2,7.62,0,5.08,1.13,-0.51,0.03,0.17,0.11,0.32,-1.7,-0.77
UFC 47: It's On!,Andrei Arlovski,Wesley Correira,Red,Heavyweight,0,Men,KO/TKO,2,3,75,Mario Yamasaki,1,51,83,0.61,51,83,0.61,0,0,0,0,0,6,34,23,45,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,4,29,0.13,4,29,0.14,0,0,0,0,0,0,20,16,45,190.5,117.93,,Orthodox,2.6,8.8,0.36,0,0.4,0.9,0,0,1,47,54,0.48,47,54,0.47,0,0,0,0,0,6,14,7,0,0,-9.07,,1.18,-5.6,0.09,0.36,0.17,-0.14,0.2,0.38
UFC 47: It's On!,Nick Diaz,Robbie Lawler,Red,Welterweight,0,Men,KO/TKO,2,3,91,Steve Mazzagatti,1,22,75,0.29,29,83,0.35,0,1,0,0,0,49,26,10,40,185.42,77.11,193.04,Southpaw,5.71,3.84,0.42,0.32,0.59,0.6,1,1.28,0,16,64,0.25,18,66,0.27,0,0,0,0,0,0,30,16,42,180.34,77.11,187.96,Southpaw,3.85,4.67,0.47,0.64,0.59,0.65,0,0.65,1,6,11,0.04,11,17,0.08,0,1,0,0,0,49,-4,-6,-2,5.08,0,5.08,1.86,-0.83,-0.05,-0.32,0,-0.05,1,0.63
UFC 47: It's On!,Mike Kyle,Wes Sims,Red,Heavyweight,0,Men,KO/TKO,1,3,299,John McCarthy,1,13,15,0.86,48,55,0.87,0,1,0,1,0,240,22,14,43,193.04,92.99,195.58,Orthodox,3.93,3.35,0.51,0.62,0.49,0.5,0.8,1.33,0,0,2,0,6,8,0.75,0,1,0,3,0,12,24,14,44,208.28,117.93,,Orthodox,0.98,2.95,0.51,0,0.37,0.4,2.3,0,1,13,13,0.86,42,47,0.12,0,0,0,-2,0,228,-2,0,-1,-15.24,-24.94,,2.95,0.4,0,0.62,0.12,0.1,-1.5,1.33
UFC 47: It's On!,Jonathan Wiezorek,Wade Shipp,Red,Heavyweight,0,Men,KO/TKO,1,3,280,Herb Dean,0,10,10,1,37,37,1,1,4,0.25,0,0,111,11,2,46,190.5,113.4,,Southpaw,1.27,5.47,0.58,0.2,0.31,0,0,1.91,0,20,23,0.86,42,48,0.88,0,0,0,0,0,44,11,5,49,190.5,111.13,,Orthodox,4.29,2.14,0.86,0,0,0.75,0,0,0,-10,-13,0.14,-5,-11,0.12,1,4,0.25,0,0,67,0,-3,-3,0,2.27,,-3.02,3.33,-0.28,0.2,0.31,-0.75,0,1.91
UFC 47: It's On!,Genki Sudo,Mike Brown,Red,Lightweight,0,Men,Submission,1,3,211,Steve Mazzagatti,0,6,8,0.75,10,12,0.83,1,1,1,4,0,12,15,4,46,175.26,70.31,,Orthodox,1.55,2.23,0.39,0.6,0.33,0.5,4.2,3.58,0,13,15,0.86,36,41,0.88,1,2,0.5,0,0,179,26,9,48,167.64,65.77,177.8,Orthodox,2.98,2.45,0.44,0.4,0.6,0.66,0.6,3.23,0,-7,-7,-0.11,-26,-29,-0.05,0,-1,0.5,4,0,-167,-11,-5,-2,7.62,4.54,,-1.43,-0.22,-0.05,0.2,-0.27,-0.16,3.6,0.35
UFC 46: Supernatural,Vitor Belfort,Randy Couture,Red,UFC Light Heavyweight Title,1,Men,TKO - Doctor's Stoppage,1,5,49,John McCarthy,0,1,1,1,1,1,1,0,0,0,0,0,27,26,14,46,182.88,83.91,187.96,Southpaw,1.59,2.83,0.46,0.6,0.5,0.53,0.6,1.02,0,1,2,0.5,1,2,0.5,0,0,0,0,0,0,19,11,60,185.42,92.99,190.5,Orthodox,2.85,1.53,0.57,0.46,0.59,0.58,0.5,2.78,0,0,-1,0.5,0,-1,0.5,0,0,0,0,0,27,7,3,-14,-2.54,-9.08,-2.54,-1.26,1.3,-0.11,0.14,-0.09,-0.05,0.1,-1.76
UFC 46: Supernatural,Renato Verissimo,Carlos Newton,Red,Welterweight,0,Men,Decision - Unanimous,3,3,300,Larry Landless,0,22,36,0.61,124,151,0.82,3,4,0.75,1,1,567,7,5,50,185.42,77.11,,Orthodox,0.92,1.87,0.48,0.3,0.47,0.5,2.5,1.46,0,4,9,0.44,19,25,0.76,2,5,0.4,0,0,211,16,14,47,175.26,77.11,,Orthodox,0.65,1.55,0.41,0.7,0.44,0.43,0.9,2.47,0,18,27,0.17,105,126,0.06,1,-1,0.35,1,1,356,-9,-9,3,10.16,0,,0.27,0.32,0.07,-0.4,0.03,0.07,1.6,-1.01
UFC 46: Supernatural,BJ Penn,Matt Hughes,Red,UFC Welterweight Title,1,Men,Submission,1,5,279,Mario Yamasaki,0,17,23,0.73,33,39,0.85,0,0,0,1,0,250,16,14,45,175.26,70.31,177.8,Orthodox,2.76,3.2,0.48,0.55,0.56,0.74,0.5,1.19,0,4,8,0.5,10,14,0.71,0,1,0,0,0,0,45,9,50,175.26,77.11,185.42,Switch,2.14,1.36,0.53,0.5,0.53,0.35,1.2,2.95,0,13,15,0.23,23,25,0.14,0,-1,0,1,0,250,-29,5,-5,0,-6.8,-7.62,0.62,1.84,-0.05,0.05,0.03,0.39,-0.7,-1.76
UFC 46: Supernatural,Frank Mir,Wes Sims,Red,Heavyweight,0,Men,KO/TKO,2,3,261,John McCarthy,1,28,44,0.63,68,90,0.76,4,7,0.57,2,0,456,18,11,44,190.5,119.75,200.66,Southpaw,2.18,3.84,0.47,0.4,0.38,0.54,2,2.02,0,18,25,0.72,83,99,0.84,0,0,0,0,0,39,24,14,44,208.28,117.93,,Orthodox,0.98,2.95,0.51,0,0.37,0.4,2.3,0,1,10,19,-0.09,-15,-9,-0.08,4,7,0.57,2,0,417,-6,-3,0,-17.78,1.82,,1.2,0.89,-0.04,0.4,0.01,0.14,-0.3,2.02
UFC 46: Supernatural,Lee Murray,Jorge Rivera,Red,Middleweight,0,Men,Submission,1,3,105,Mario Yamasaki,0,0,1,0,2,4,0.5,0,0,0,2,0,0,8,2,46,190.5,83.91,,Orthodox,0.36,3.28,0.15,1,0.32,0.42,1.8,0.9,0,2,4,0.5,6,12,0.5,1,2,0.5,0,0,87,20,9,52,185.42,83.91,185.42,Orthodox,3.16,2.64,0.48,0.5,0.54,0.63,0.1,0.84,0,-2,-3,-0.5,-4,-8,0,-1,-2,-0.5,2,0,-87,-12,-7,-6,5.08,0,,-2.8,0.64,-0.33,0.5,-0.22,-0.21,1.7,0.06
UFC 46: Supernatural,Georges St-Pierre,Karo Parisyan,Red,Welterweight,0,Men,Decision - Unanimous,3,3,300,Steve Mazzagatti,0,46,80,0.57,138,177,0.78,6,8,0.75,0,2,727,26,2,42,180.34,83.91,193.04,Orthodox,3.78,1.4,0.53,0.74,0.72,0.83,1.1,4.16,0,1,7,0.14,23,33,0.7,0,2,0,4,2,19,24,11,41,177.8,77.11,182.88,Orthodox,2.49,2.19,0.41,0.59,0.58,0.59,1,5.27,0,45,73,0.43,115,144,0.08,6,6,0.75,-4,0,708,2,-9,1,2.54,6.8,10.16,1.29,-0.79,0.12,0.15,0.14,0.24,0.1,-1.11
UFC 46: Supernatural,Josh Thomson,Hermes Franca,Red,Lightweight,0,Men,Decision - Majority,3,3,300,Larry Landless,0,40,68,0.58,82,112,0.73,2,3,0.66,0,0,245,22,9,45,177.8,70.31,180.34,Orthodox,2.59,2.12,0.47,0.39,0.64,0.54,1.3,1.92,1,22,46,0.47,60,87,0.69,2,3,0.66,1,0,319,24,17,49,167.64,70.31,180.34,Orthodox,1.78,2.85,0.39,0.36,0.55,0.37,2.4,1.53,-1,18,22,0.11,22,25,0.04,0,0,0,-1,0,-74,-2,-8,-4,10.16,0,0,0.81,-0.73,0.08,0.03,0.09,0.17,-1.1,0.39
UFC 46: Supernatural,Matt Serra,Jeff Curran,Red,Lightweight,0,Men,Decision - Unanimous,3,3,300,Steve Mazzagatti,0,45,80,0.56,118,159,0.74,6,10,0.6,0,1,790,11,7,49,167.64,77.11,172.72,Orthodox,1.98,2.64,0.39,0.2,0.46,0.38,0.9,2.05,0,9,15,0.6,19,25,0.76,0,2,0,1,2,20,36,18,46,167.64,61.23,175.26,Orthodox,1.54,2.48,0.31,0.12,0.6,0.35,1.2,0.35,0,36,65,-0.04,99,134,-0.02,6,8,0.6,-1,-1,770,-25,-11,3,0,15.88,-2.54,0.44,0.16,0.08,0.08,-0.14,0.03,-0.3,1.7
UFC 45: Revolution,Matt Hughes,Frank Trigg,Red,UFC Welterweight Title,1,Men,Submission,1,5,234,John McCarthy,0,0,0,0,0,0,0,1,1,1,2,1,103,45,9,50,175.26,77.11,185.42,Switch,2.14,1.36,0.53,0.5,0.53,0.35,1.2,2.95,0,0,3,0,1,4,0.25,1,1,1,1,1,119,21,9,51,175.26,77.11,180.34,Southpaw,2.79,1.9,0.46,0.47,0.56,0.75,0.8,2.35,0,0,-3,0,-1,-4,-0.25,0,0,0,1,0,-16,24,0,-1,0,0,5.08,-0.65,-0.54,0.07,0.03,-0.03,-0.4,0.4,0.6
UFC 45: Revolution,Matt Lindland,Falaniko Vitale,Red,Middleweight,0,Men,KO/TKO,3,3,263,Larry Landless,0,35,62,0.56,93,121,0.77,1,3,0.33,1,1,497,22,9,53,182.88,83.91,187.96,Southpaw,2.62,1.56,0.5,0.48,0.52,0.6,1.3,3.01,0,3,18,0.16,10,27,0.37,0,1,0,0,0,199,30,11,49,177.8,83.91,,Orthodox,1.88,3.68,0.49,0.33,0.47,0.86,0,0.72,0,32,44,0.4,83,94,0.4,1,2,0.33,1,1,298,-8,-2,4,5.08,0,,0.74,-2.12,0.01,0.15,0.05,-0.26,1.3,2.29
UFC 45: Revolution,Wesley Correira,David Abbott,Red,Heavyweight,0,Men,TKO - Doctor's Stoppage,1,3,134,John McCarthy,1,13,24,0.54,19,30,0.63,0,0,0,0,0,7,20,16,45,190.5,117.93,,Orthodox,2.6,8.8,0.36,0,0.4,0.9,0,0,0,11,26,0.42,17,33,0.52,0,0,0,0,0,84,10,15,,182.88,120.2,,Switch,1.35,3.55,0.3,0.33,0.38,0.66,0,1.07,1,2,-2,0.12,2,-3,0.11,0,0,0,0,0,-77,10,1,,7.62,-2.27,,1.25,5.25,0.06,-0.33,0.02,0.24,0,-1.07
UFC 45: Revolution,Evan Tanner,Phil Baroni,Red,Middleweight,0,Men,KO/TKO,1,3,282,Larry Landless,0,28,34,0.82,40,46,0.87,1,4,0.25,0,0,147,32,8,53,182.88,83.91,187.96,Orthodox,3.05,2.64,0.59,0.43,0.56,0.25,1.3,2.55,2,17,32,0.53,29,45,0.64,0,0,0,0,0,14,15,18,47,175.26,77.11,182.88,Orthodox,2.77,3.93,0.45,0.47,0.4,0.6,0.5,1.46,-2,11,2,0.29,11,1,0.23,1,4,0.25,0,0,133,17,-10,6,7.62,6.8,5.08,0.28,-1.29,0.14,-0.04,0.16,-0.35,0.8,1.09
UFC 45: Revolution,Robbie Lawler,Chris Lytle,Red,Welterweight,0,Men,Decision - Unanimous,3,3,300,John McCarthy,1,30,72,0.41,51,93,0.55,3,4,0.75,0,1,291,30,16,42,180.34,77.11,187.96,Southpaw,3.85,4.67,0.47,0.64,0.59,0.65,0,0.65,0,37,97,0.38,64,125,0.51,1,1,1,1,0,24,31,18,49,180.34,77.11,172.72,Orthodox,3.76,3.03,0.45,0.55,0.58,0.55,2.4,0.7,1,-7,-25,0.03,-13,-32,0.04,2,3,-0.25,-1,1,267,-1,-2,-7,0,0,15.24,0.09,1.64,0.02,0.09,0.01,0.1,-2.4,-0.05
UFC 45: Revolution,Pedro Rizzo,Ricco Rodriguez,Red,Heavyweight,0,Men,Decision - Unanimous,3,3,300,Larry Landless,0,30,93,0.32,45,110,0.41,0,0,0,0,0,352,20,11,49,185.42,109.32,,Orthodox,1.93,3.02,0.34,0.28,0.5,0.78,0,0.26,0,15,33,0.45,27,47,0.57,0,12,0,0,0,0,53,25,46,193.04,120.2,,Orthodox,1.85,1.15,0.51,0.39,0.61,0.4,1,2.3,0,15,60,-0.13,18,63,-0.16,0,-12,0,0,0,352,-33,-14,3,-7.62,-10.88,,0.08,1.87,-0.17,-0.11,-0.11,0.38,-1,-2.04
UFC 45: Revolution,Keith Rockel,Chris Liguori,Red,Middleweight,0,Men,Submission,1,3,209,John McCarthy,0,5,5,1,17,19,0.89,1,2,0.5,1,0,184,12,4,,182.88,83.91,,Orthodox,1.13,0.21,0.73,0.75,0.66,1,4.6,4.63,0,1,3,0.33,12,14,0.86,0,0,0,0,0,8,15,10,,175.26,83.91,,Orthodox,0.29,1.44,0.33,0,0,0.5,0,0,0,4,2,0.67,5,5,0.03,1,2,0.5,1,0,176,-3,-6,,7.62,0,,0.84,-1.23,0.4,0.75,0.66,0.5,4.6,4.63
UFC 45: Revolution,Yves Edwards,Nick Agallar,Red,Lightweight,0,Men,KO/TKO,2,3,134,Larry Landless,1,33,57,0.57,39,63,0.62,0,0,0,0,0,11,42,22,47,175.26,70.31,185.42,Southpaw,2.91,2.34,0.42,0.53,0.66,0.69,0.7,0.76,0,5,43,0.11,10,48,0.21,0,2,0,0,0,67,24,6,45,172.72,70.31,,Orthodox,0.69,4.56,0.11,0,0.42,0,0,0,1,28,14,0.46,29,15,0.41,0,-2,0,0,0,-56,18,16,2,2.54,0,,2.22,-2.22,0.31,0.53,0.24,0.69,0.7,0.76
UFC 44: Undisputed,Randy Couture,Tito Ortiz,Red,UFC Light Heavyweight Title,1,Men,Decision - Unanimous,5,5,300,John McCarthy,0,88,136,0.64,194,244,0.8,8,12,0.66,0,0,1273,19,11,60,185.42,92.99,190.5,Orthodox,2.85,1.53,0.57,0.46,0.59,0.58,0.5,2.78,0,16,30,0.53,34,48,0.71,2,6,0.33,0,0,129,19,12,49,190.5,92.99,187.96,Orthodox,2.59,2.88,0.46,0.35,0.6,0.54,0.6,2.47,0,72,106,0.11,160,196,0.09,6,6,0.33,0,0,1144,0,-1,11,-5.08,0,2.54,0.26,-1.35,0.11,0.11,-0.01,0.04,-0.1,0.31
UFC 44: Undisputed,Andrei Arlovski,Vladimir Matyushenko,Red,Heavyweight,0,Men,KO/TKO,1,3,119,Larry Landless,2,9,20,0.45,26,39,0.67,0,0,0,0,0,35,34,23,45,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,5,17,0.29,5,17,0.29,0,6,0,0,0,3,27,8,53,182.88,92.99,187.96,Orthodox,1.9,1.62,0.44,0.46,0.59,0.7,0.1,3.25,2,4,3,0.16,21,22,0.38,0,-6,0,0,0,32,7,15,-8,7.62,15.87,7.62,1.88,1.58,0.01,-0.1,-0.02,0.06,0.1,-2.87
UFC 44: Undisputed,Tim Sylvia,Gan McGee,Red,UFC Heavyweight Title,1,Men,KO/TKO,1,5,114,John McCarthy,1,10,34,0.29,10,34,0.29,0,0,0,0,0,4,31,10,48,203.2,120.2,203.2,Orthodox,4.23,2.61,0.41,1,0.61,0.75,0.1,0.11,0,7,25,0.28,7,25,0.28,0,0,0,0,0,0,13,5,47,208.28,120.2,,Orthodox,2.2,2.31,0.29,0.25,0.59,0.83,0,0.65,1,3,9,0.01,3,9,0.01,0,0,0,0,0,4,18,5,1,-5.08,0,,2.03,0.3,0.12,0.75,0.02,-0.08,0.1,-0.54
UFC 44: Undisputed,Jorge Rivera,David Loiseau,Red,Middleweight,0,Men,Decision - Unanimous,3,3,300,Larry Landless,1,80,136,0.58,154,210,0.73,0,0,0,0,0,328,20,9,52,185.42,83.91,185.42,Orthodox,3.16,2.64,0.48,0.5,0.54,0.63,0.1,0.84,0,35,78,0.44,49,92,0.53,0,3,0,0,0,29,23,11,44,182.88,83.91,193.04,Orthodox,1.59,3.64,0.44,0.42,0.43,0.36,0.1,0.43,1,45,58,0.14,105,118,0.2,0,-3,0,0,0,299,-3,-2,8,2.54,0,-7.62,1.57,-1,0.04,0.08,0.11,0.27,0,0.41
UFC 44: Undisputed,Rich Franklin,Edwin DeWees,Red,Light Heavyweight,0,Men,KO/TKO,1,3,215,Sean Brockmole,1,37,46,0.8,44,53,0.83,0,0,0,0,0,119,29,7,49,185.42,83.91,193.04,Southpaw,4.1,2.07,0.44,0.66,0.62,0.63,0.7,1.31,0,4,6,0.66,13,15,0.87,1,1,1,1,0,34,38,17,41,185.42,83.91,,Orthodox,1.53,6.19,0.33,0.66,0.39,0,3.3,2.18,1,33,40,0.14,31,38,-0.04,-1,-1,-1,-1,0,85,-9,-10,8,0,0,,2.57,-4.12,0.11,0,0.23,0.63,-2.6,-0.87
UFC 44: Undisputed,Karo Parisyan,Dave Strasser,Red,Welterweight,0,Men,Submission,1,3,232,Steve Mazzagatti,0,13,22,0.59,19,28,0.68,3,4,0.75,1,0,163,24,11,41,177.8,77.11,182.88,Orthodox,2.49,2.19,0.41,0.59,0.58,0.59,1,5.27,0,2,11,0.18,11,20,0.55,0,1,0,0,0,14,25,8,54,177.8,77.11,,Orthodox,3.04,1.88,0.45,0.33,0.59,0.33,0,0.72,0,11,11,0.41,8,8,0.13,3,3,0.75,1,0,149,-1,3,-13,0,0,,-0.55,0.31,-0.04,0.26,-0.01,0.26,1,4.55
UFC 44: Undisputed,Josh Thomson,Gerald Strebendt,Red,Lightweight,0,Men,KO/TKO,1,3,165,John McCarthy,1,11,18,0.61,19,26,0.73,1,1,1,0,0,147,22,9,45,177.8,70.31,180.34,Orthodox,2.59,2.12,0.47,0.39,0.64,0.54,1.3,1.92,0,0,0,0,0,0,0,0,0,0,3,0,0,9,7,45,175.26,70.31,,Orthodox,0,4,0,0,0.38,0,16.4,0,1,11,18,0.61,19,26,0.73,1,1,1,-3,0,147,13,2,0,2.54,0,,2.59,-1.88,0.47,0.39,0.26,0.54,-15.1,1.92
UFC 44: Undisputed,Nick Diaz,Jeremy Jackson,Red,Welterweight,0,Men,Submission,3,3,124,Steve Mazzagatti,0,17,24,0.7,92,107,0.86,6,13,0.46,2,0,403,26,10,40,185.42,77.11,193.04,Southpaw,5.71,3.84,0.42,0.32,0.59,0.6,1,1.28,0,9,37,0.24,71,103,0.69,0,0,0,0,1,208,9,5,41,177.8,77.11,,Orthodox,0.71,2.03,0.27,0.4,0.25,0.58,0,1.52,0,8,-13,0.46,21,4,0.17,6,13,0.46,2,-1,195,17,5,-1,7.62,0,,5,1.81,0.15,-0.08,0.34,0.02,1,-0.24
UFC 44: Undisputed,Hermes Franca,Caol Uno,Red,Lightweight,0,Men,KO/TKO,2,3,166,Sean Brockmole,1,13,22,0.59,35,44,0.8,2,2,1,1,0,84,24,17,49,167.64,70.31,180.34,Orthodox,1.78,2.85,0.39,0.36,0.55,0.37,2.4,1.53,0,32,49,0.65,52,71,0.73,1,4,0.25,0,0,281,33,19,48,170.18,70.31,177.8,Southpaw,1.91,1.9,0.49,0.31,0.5,0.37,0.5,1.95,1,-19,-27,-0.06,-17,-27,0.07,1,-2,0.75,1,0,-197,-9,-2,1,-2.54,0,2.54,-0.13,0.95,-0.1,0.05,0.05,0,1.9,-0.42
UFC 43: Meltdown,Randy Couture,Chuck Liddell,Red,UFC Interim Light Heavyweight Title,1,Men,KO/TKO,3,5,159,John McCarthy,0,46,87,0.52,56,99,0.57,4,5,0.8,1,0,202,19,11,60,185.42,92.99,190.5,Orthodox,2.85,1.53,0.57,0.46,0.59,0.58,0.5,2.78,0,22,59,0.37,35,72,0.49,0,1,0,0,1,124,21,8,54,187.96,92.99,193.04,Orthodox,2.97,2.71,0.35,0.75,0.56,0.81,0,0.44,0,24,28,0.15,21,27,0.08,4,4,0.8,1,-1,78,-2,3,6,-2.54,0,-2.54,-0.12,-1.18,0.22,-0.29,0.03,-0.23,0.5,2.34
UFC 43: Meltdown,Kimo Leopoldo,David Abbott,Red,Heavyweight,0,Men,Submission,1,3,119,Larry Landless,0,1,1,1,1,1,1,1,1,1,1,0,112,10,7,56,190.5,106.59,,Orthodox,0.76,2.12,0.83,1,0.3,0,2.3,4.55,0,0,0,0,3,3,1,0,0,0,0,0,1,10,15,,182.88,120.2,,Switch,1.35,3.55,0.3,0.33,0.38,0.66,0,1.07,0,1,1,1,-2,-2,0,1,1,1,1,0,111,0,-8,,7.62,-13.61,,-0.59,-1.43,0.53,0.67,-0.08,-0.66,2.3,3.48
UFC 43: Meltdown,Vitor Belfort,Marvin Eastman,Red,Light Heavyweight,0,Men,KO/TKO,1,3,67,John McCarthy,1,9,12,0.75,9,12,0.75,0,0,0,0,0,3,26,14,46,182.88,83.91,187.96,Southpaw,1.59,2.83,0.46,0.6,0.5,0.53,0.6,1.02,0,1,5,0.2,1,5,0.2,0,0,0,0,0,0,18,15,52,175.26,83.91,185.42,Orthodox,2.21,3.92,0.35,0.33,0.42,0.81,0,1.38,1,8,7,0.55,8,7,0.55,0,0,0,0,0,3,8,-1,-6,7.62,0,2.54,-0.62,-1.09,0.11,0.27,0.08,-0.28,0.6,-0.36
UFC 43: Meltdown,Frank Mir,Wes Sims,Red,Heavyweight,0,Men,DQ,1,3,175,Nelson Hamilton,0,4,7,0.57,18,21,0.86,1,1,1,4,0,158,18,11,44,190.5,119.75,200.66,Southpaw,2.18,3.84,0.47,0.4,0.38,0.54,2,2.02,0,1,1,1,8,11,0.73,0,0,0,0,0,11,24,14,44,208.28,117.93,,Orthodox,0.98,2.95,0.51,0,0.37,0.4,2.3,0,0,3,6,-0.43,10,10,0.13,1,1,1,4,0,147,-6,-3,0,-17.78,1.82,,1.2,0.89,-0.04,0.4,0.01,0.14,-0.3,2.02
UFC 43: Meltdown,Yves Edwards,Eddie Ruiz,Red,Lightweight,0,Men,Decision - Unanimous,3,3,300,Nelson Hamilton,1,21,40,0.52,57,79,0.72,0,0,0,3,1,419,42,22,47,175.26,70.31,185.42,Southpaw,2.91,2.34,0.42,0.53,0.66,0.69,0.7,0.76,0,3,12,0.25,30,43,0.7,2,16,0.12,0,2,285,1,1,56,170.18,70.31,,Orthodox,0.2,1.4,0.25,0.12,0.47,0,0,2,1,18,28,0.27,27,36,0.02,-2,-16,-0.12,3,-1,134,41,21,-9,5.08,0,,2.71,0.94,0.17,0.41,0.19,0.69,0.7,-1.24
UFC 43: Meltdown,Falaniko Vitale,Matt Lindland,Red,Middleweight,0,Men,KO/TKO,1,3,116,John McCarthy,0,2,7,0.28,6,11,0.55,0,1,0,0,0,27,30,11,49,177.8,83.91,,Orthodox,1.88,3.68,0.49,0.33,0.47,0.86,0,0.72,0,2,9,0.22,6,13,0.46,0,3,0,0,0,55,22,9,53,182.88,83.91,187.96,Southpaw,2.62,1.56,0.5,0.48,0.52,0.6,1.3,3.01,0,0,-2,0.06,0,-2,0.09,0,-2,0,0,0,-28,8,2,-4,-5.08,0,,-0.74,2.12,-0.01,-0.15,-0.05,0.26,-1.3,-2.29
UFC 43: Meltdown,Pedro Rizzo,Tra Telligman,Red,Heavyweight,0,Men,TKO - Doctor's Stoppage,2,3,264,Larry Landless,0,40,91,0.43,67,121,0.55,1,3,0.33,0,0,205,20,11,49,185.42,109.32,,Orthodox,1.93,3.02,0.34,0.28,0.5,0.78,0,0.26,1,34,67,0.5,42,77,0.55,0,0,0,0,0,23,7,5,59,187.96,105.69,,Orthodox,1.83,3.02,0.35,1,0.56,0.8,0,0.87,-1,6,24,-0.07,25,44,0,1,3,0.33,0,0,182,13,6,-10,-2.54,3.63,,0.1,0,-0.01,-0.72,-0.06,-0.02,0,-0.61
UFC 42: Sudden Impact,Matt Hughes,Sean Sherk,Red,UFC Welterweight Title,1,Men,Decision - Unanimous,5,5,300,John McCarthy,0,44,88,0.5,96,140,0.69,5,7,0.71,1,0,899,45,9,50,175.26,77.11,185.42,Switch,2.14,1.36,0.53,0.5,0.53,0.35,1.2,2.95,0,19,39,0.48,144,167,0.86,3,5,0.6,1,0,347,36,4,50,167.64,70.31,170.18,Orthodox,2.17,2.71,0.35,0.46,0.55,0.56,0.4,4.09,0,25,49,0.02,-48,-27,-0.17,2,2,0.11,0,0,552,9,5,0,7.62,6.8,15.24,-0.03,-1.35,0.18,0.04,-0.02,-0.21,0.8,-1.14
UFC 42: Sudden Impact,Pete Spratt,Robbie Lawler,Red,Welterweight,0,Men,Submission,2,3,148,John McCarthy,0,19,27,0.7,25,33,0.76,1,1,1,0,0,99,25,23,53,175.26,77.11,,Orthodox,1.63,1.33,0.48,1,0.55,0.46,0.3,0.3,0,15,25,0.6,24,34,0.71,2,2,1,0,0,137,30,16,42,180.34,77.11,187.96,Southpaw,3.85,4.67,0.47,0.64,0.59,0.65,0,0.65,0,4,2,0.1,1,-1,0.05,-1,-1,0,0,0,-38,-5,7,11,-5.08,0,,-2.22,-3.34,0.01,0.36,-0.04,-0.19,0.3,-0.35
