event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height_in_cm,b_weight_in_kg,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,R_odds,B_odds,location,country,r_total_fights,b_total_fights,age_differential,experience_differential,reach_advantage_diff_in_cm,winner_name,weight_class_numeric,age_difference,experience_diff,reach_advantage_diff
UFC Fight Night: Bigfoot vs Mir,Iuri Alcantara,Frankie Saenz,Blue,Bantamweight,0,Men,Decision - Unanimous,3,3,300,Mario Yamasaki,0,31,59,0.52,49,77,0.64,2,4,0.5,0,0,62,35,10,43,175.26,61.23,180.34,Southpaw,2.72,2.79,0.45,0.62,0.49,0.6,0.8,1.44,0,44,95,0.46,122,184,0.66,3,4,0.75,0,1,420,13,7,43,167.64,61.23,167.64,Orthodox,3.94,3.5,0.47,0.31,0.52,0.61,0.1,1.74,0,-13,-36,0.06,-73,-107,-0.02,-1,0,-0.25,0,-1,-358,22,3,0,7.62,0,12.7,-1.22,-0.71,-0.02,0.31,-0.03,-0.01,0.7,-0.3,2/22/2015,-925,725,"Porto Alegre, Rio Grande do Sul, Brazil",Brazil,5,3,0,2,12.7,Frankie Saenz,135,0,2,12.7
UFC Fight Night: Bigfoot vs Mir,Santiago Ponzinibbio,Sean Strickland,Red,Welterweight,0,Men,Decision - Unanimous,3,3,300,Wernei Cardoso,0,50,162,0.3,54,166,0.33,1,3,0.33,0,0,28,30,7,37,182.88,77.11,185.42,Orthodox,4.9,4.67,0.41,0.3,0.61,0.6,0,0.48,0,44,167,0.26,46,169,0.27,2,4,0.5,0,0,82,28,6,33,185.42,83.91,193.04,Orthodox,5.91,4.33,0.41,0.64,0.62,0.77,0.2,0.85,0,6,-5,0.04,8,-3,0.06,-1,-1,-0.17,0,0,-54,2,1,4,-2.54,-6.8,-7.62,-1.01,0.34,0,-0.34,-0.01,-0.17,-0.2,-0.37,2/22/2015,185,-200,"Porto Alegre, Rio Grande do Sul, Brazil",Brazil,5,3,4,2,-7.62,Santiago Ponzinibbio,170,4,2,-7.62
UFC Fight Night: Bigfoot vs Mir,Jessica Andrade,Marion Reneau,Blue,Women's Bantamweight,0,Women,Submission,1,3,114,Camila Albuquerque,1,6,15,0.4,8,21,0.38,0,0,0,0,0,62,25,12,32,154.94,52.16,157.48,Orthodox,6.67,5.36,0.5,0.54,0.54,0.72,0.4,2.45,0,6,16,0.37,9,20,0.45,0,0,0,1,0,0,9,8,46,167.64,61.23,172.72,Orthodox,3.2,3.52,0.41,0.63,0.59,0.5,0.8,0.62,1,0,-1,0.03,-1,1,-0.07,0,0,0,-1,0,62,16,4,-14,-12.7,-9.07,-15.24,3.47,1.84,0.09,-0.09,-0.05,0.22,-0.4,1.83,2/22/2015,-270,248,"Porto Alegre, Rio Grande do Sul, Brazil",Brazil,1,3,14,2,-15.24,Marion Reneau,135,14,2,-15.24
UFC Fight Night: Bigfoot vs Mir,Douglas Silva de Andrade,Cody Gibson,Red,Bantamweight,0,Men,Decision - Unanimous,3,3,300,Camila Albuquerque,1,39,131,0.29,45,137,0.33,0,1,0,0,1,77,29,5,38,170.18,61.23,172.72,Orthodox,3.66,3.99,0.38,0.46,0.58,0.7,0.2,0.61,0,30,137,0.21,30,137,0.22,0,5,0,0,0,16,20,10,36,177.8,61.23,180.34,Orthodox,4,4.08,0.43,0.28,0.57,0.68,0.2,1.28,1,9,-6,0.08,15,0,0.11,0,-4,0,0,1,61,9,-5,2,-7.62,0,-7.62,-0.34,-0.09,-0.05,0.18,0.01,0.02,0,-0.67,2/22/2015,225,-245,"Porto Alegre, Rio Grande do Sul, Brazil",Brazil,3,1,2,3,-7.62,Douglas Silva de Andrade,135,2,2,-7.62
UFC Fight Night: Bigfoot vs Mir,Ivan Jorge,Josh Shockley,Red,Lightweight,0,Men,Decision - Unanimous,3,3,300,Mario Yamasaki,0,25,64,0.39,41,81,0.51,3,10,0.3,1,0,367,27,7,43,175.26,70.31,185.42,Orthodox,3.41,2.91,0.49,0.16,0.59,0.75,0.6,1.56,0,22,72,0.3,34,87,0.39,0,2,0,0,0,82,11,4,34,185.42,70.31,NA,Orthodox,1.4,1.75,0.33,0,0.6,0.61,0.8,0,0,3,-8,0.09,7,-6,0.12,3,8,0.3,1,0,285,16,3,9,-10.16,0,NA,2.01,1.16,0.16,0.16,-0.01,0.14,-0.2,1.56,2/22/2015,-260,240,"Porto Alegre, Rio Grande do Sul, Brazil",Brazil,1,0,9,1,NA,Ivan Jorge,155,9,1,NA
UFC Fight Night: Henderson vs Thatch,Benson Henderson,Brandon Thatch,Red,Welterweight,0,Men,Submission,4,5,238,Herb Dean,0,57,154,0.37,85,187,0.45,3,5,0.6,1,0,275,24,7,40,175.26,77.11,177.8,Southpaw,2.93,1.79,0.45,0.45,0.63,0.63,0.8,2.4,0,44,143,0.3,51,151,0.34,2,3,0.66,0,0,17,11,5,38,187.96,77.11,187.96,Switch,2.7,3.63,0.42,0.66,0.52,0.5,0.7,1.36,0,13,11,0.07,34,36,0.11,1,2,-0.06,1,0,258,13,2,2,-12.7,0,-10.16,0.23,-1.84,0.03,-0.21,0.11,0.13,0.1,1.04,2/14/2015,155,-165,"Broomfield, Colorado, USA",USA,5,2,2,3,-10.16,Benson Henderson,170,2,3,-10.16
UFC Fight Night: Henderson vs Thatch,Max Holloway,Cole Miller,Red,Featherweight,0,Men,Decision - Unanimous,3,3,300,Adam Martinez,0,57,176,0.32,66,186,0.35,1,1,1,0,0,154,25,7,32,180.34,65.77,175.26,Orthodox,7.17,4.75,0.47,0.53,0.59,0.84,0.3,0.27,0,31,132,0.23,35,137,0.26,0,2,0,0,0,31,21,11,39,185.42,65.77,185.42,Orthodox,3,3.88,0.33,0.36,0.59,0.38,1.8,0.6,0,26,44,0.09,31,49,0.09,1,-1,1,0,0,123,4,-4,-7,-5.08,0,-10.16,4.17,0.87,0.14,0.17,0,0.46,-1.5,-0.33,2/14/2015,-450,400,"Broomfield, Colorado, USA",USA,8,4,7,4,-10.16,Max Holloway,145,7,4,-10.16
UFC Fight Night: Henderson vs Thatch,Neil Magny,Kiichi Kunimoto,Red,Welterweight,0,Men,Submission,3,3,82,Herb Dean,0,76,112,0.67,142,181,0.78,3,4,0.75,1,0,328,29,12,36,190.5,77.11,203.2,Orthodox,3.47,2.42,0.46,0.4,0.52,0.54,0.3,2.17,0,10,28,0.35,20,40,0.5,1,4,0.25,0,0,192,18,7,42,177.8,77.11,180.34,Orthodox,1.87,3.92,0.44,0.2,0.41,0.28,0.3,1.59,0,66,84,0.32,122,141,0.28,2,0,0.5,1,0,136,11,5,-6,12.7,0,22.86,1.6,-1.5,0.02,0.2,0.11,0.26,0,0.58,2/14/2015,-815,645,"Broomfield, Colorado, USA",USA,5,1,6,4,22.86,Neil Magny,170,6,4,22.86
UFC Fight Night: Henderson vs Thatch,Daniel Kelly,Patrick Walsh,Red,Middleweight,0,Men,Decision - Unanimous,3,3,300,Tom Johnson,0,61,190,0.32,61,190,0.32,0,0,0,0,0,0,13,4,46,182.88,83.91,177.8,Southpaw,3.62,4.64,0.38,0.34,0.61,0.78,0.3,1.86,0,50,296,0.16,52,298,0.17,1,4,0.25,0,0,2,10,3,35,180.34,83.91,NA,NA,2.03,2.83,0.19,0.54,0.64,1,1.5,3,0,11,-106,0.16,9,-108,0.15,-1,-4,-0.25,0,0,-2,3,1,11,2.54,0,NA,1.59,1.81,0.19,-0.2,-0.03,-0.22,-1.2,-1.14,2/14/2015,105,-115,"Broomfield, Colorado, USA",USA,4,0,11,4,NA,Daniel Kelly,185,11,4,NA
UFC Fight Night: Henderson vs Thatch,Michel Prazeres,Kevin Lee,Blue,Lightweight,0,Men,Decision - Unanimous,3,3,300,Tim Mills,0,33,89,0.37,38,94,0.4,3,9,0.33,0,0,194,26,4,42,167.64,77.11,170.18,Orthodox,2.38,2.51,0.47,0.36,0.57,0.47,0.6,3.94,0,62,153,0.4,118,217,0.54,4,5,0.8,3,0,284,18,8,31,175.26,77.11,195.58,Orthodox,3.88,3.6,0.42,0.43,0.5,0.75,0.8,3.18,0,-29,-64,-0.03,-80,-123,-0.14,-1,4,-0.47,-3,0,-90,8,-4,11,-7.62,0,-25.4,-1.5,-1.09,0.05,-0.07,0.07,-0.28,-0.2,0.76,2/14/2015,145,-155,"Broomfield, Colorado, USA",USA,2,6,11,4,-25.4,Kevin Lee,155,11,4,-25.4
UFC Fight Night: Henderson vs Thatch,Ray Borg,Chris Kelades,Red,Flyweight,0,Men,Submission,3,3,176,Adam Martinez,0,19,28,0.67,45,62,0.73,5,6,0.83,4,0,701,13,5,30,162.56,61.23,160.02,Orthodox,1.52,1.93,0.52,0.5,0.48,0.46,1,3.89,0,4,12,0.33,28,36,0.78,0,1,0,0,1,38,9,3,43,170.18,56.7,172.72,Orthodox,2.4,2.64,0.43,0.18,0.48,0.53,0.3,1.04,0,15,16,0.34,17,26,-0.05,5,5,0.83,4,-1,663,4,2,-13,-7.62,4.53,-12.7,-0.88,-0.71,0.09,0.32,0,-0.07,0.7,2.85,2/14/2015,-975,775,"Broomfield, Colorado, USA",USA,2,1,13,1,-12.7,Ray Borg,125,13,1,-12.7
UFC Fight Night: Henderson vs Thatch,Efrain Escudero,Rodrigo de Lima,Red,Lightweight,0,Men,Decision - Unanimous,3,3,300,Don Thais,1,94,129,0.72,194,245,0.79,2,2,1,0,0,371,28,12,38,175.26,70.31,180.34,Orthodox,2.92,2.3,0.44,0.4,0.63,0.66,0.8,1.31,0,24,72,0.33,32,83,0.39,3,8,0.37,0,0,227,8,3,33,170.18,70.31,NA,Orthodox,1.29,5.5,0.33,0.36,0.32,0,1.3,2.66,1,70,57,0.39,162,162,0.4,-1,-6,0.63,0,0,144,20,9,5,5.08,0,NA,1.63,-3.2,0.11,0.04,0.31,0.66,-0.5,-1.35,2/14/2015,155,-165,"Broomfield, Colorado, USA",USA,2,0,5,2,NA,Efrain Escudero,155,5,2,NA
UFC Fight Night: Henderson vs Thatch,Chas Skelly,Jim Alers,Red,Featherweight,0,Men,KO/TKO,2,3,299,Tim Mills,1,42,68,0.61,54,80,0.68,0,5,0,0,0,143,19,3,38,180.34,65.77,182.88,Orthodox,2.01,3.21,0.4,0.34,0.49,0.39,2.3,1.74,0,33,63,0.52,41,76,0.54,1,2,0.5,1,0,95,13,3,37,175.26,65.77,180.34,Orthodox,2.9,4.38,0.4,0.41,0.56,0.8,0.3,2.26,1,9,5,0.09,13,4,0.14,-1,3,-0.5,-1,0,48,6,0,1,5.08,0,2.54,-0.89,-1.17,0,-0.07,-0.07,-0.41,2,-0.52,2/14/2015,-230,210,"Broomfield, Colorado, USA",USA,0,0,1,0,2.54,Chas Skelly,145,1,0,2.54
UFC Fight Night: Henderson vs Thatch,Zach Makovsky,Tim Elliott,Red,Flyweight,0,Men,Decision - Unanimous,3,3,300,Tom Johnson,0,21,33,0.63,61,77,0.79,6,11,0.54,0,1,599,20,8,40,162.56,56.7,162.56,Southpaw,1.94,2.24,0.43,0.3,0.62,0.56,0.3,3.71,0,43,88,0.48,152,199,0.76,1,2,0.5,0,0,75,21,13,37,170.18,56.7,167.64,Southpaw,3.39,2.66,0.44,0.47,0.56,0.59,1,3.73,0,-22,-55,0.15,-91,-122,0.03,5,9,0.04,0,1,524,-1,-5,3,-7.62,0,-5.08,-1.45,-0.42,-0.01,-0.17,0.06,-0.03,-0.7,-0.02,2/14/2015,110,-120,"Broomfield, Colorado, USA",USA,2,6,3,4,-5.08,Zach Makovsky,125,3,4,-5.08
UFC Fight Night: Henderson vs Thatch,James Moontasri,Cody Pfister,Red,Lightweight,0,Men,Submission,2,3,109,Don Thais,0,32,63,0.5,62,104,0.6,0,0,0,1,0,148,9,5,35,177.8,77.11,180.34,Switch,2.39,3.86,0.48,0,0.4,0.79,0.2,0,0,12,32,0.37,12,32,0.38,0,8,0,0,0,143,13,6,33,177.8,70.31,185.42,Orthodox,1.41,2.8,0.25,0.3,0.51,0,0,2.82,0,20,31,0.13,50,72,0.22,0,-8,0,1,0,5,-4,-1,2,0,6.8,-5.08,0.98,1.06,0.23,-0.3,-0.11,0.79,0.2,-2.82,2/14/2015,-240,220,"Broomfield, Colorado, USA",USA,2,1,2,1,-5.08,James Moontasri,155,2,1,-5.08
UFC 183: Silva vs Diaz,Tyron Woodley,Kelvin Gastelum,Red,Welterweight,0,Men,Decision - Split,3,3,300,Herb Dean,0,27,104,0.25,34,112,0.3,0,0,0,0,0,26,19,7,41,175.26,77.11,187.96,Orthodox,2.36,2.76,0.48,0.4,0.54,0.87,0.4,1.06,0,32,143,0.22,40,151,0.26,0,0,0,0,0,42,18,9,32,175.26,77.11,180.34,Southpaw,3.55,3.23,0.41,0.3,0.58,0.59,0.1,0.96,0,-5,-39,0.03,-6,-39,0.04,0,0,0,0,0,-16,1,-2,9,0,0,7.62,-1.19,-0.47,0.07,0.1,-0.04,0.28,0.3,0.1,1/31/2015,-185,170,"Las Vegas, Nevada, USA",USA,0,0,9,0,7.62,Tyron Woodley,170,9,0,7.62
UFC 183: Silva vs Diaz,Joe Lauzon,Al Iaquinta,Blue,Lightweight,0,Men,KO/TKO,2,3,214,Marc Goddard,0,32,86,0.37,32,86,0.37,0,1,0,0,0,7,28,16,39,177.8,70.31,180.34,Orthodox,2.84,5.39,0.39,0.45,0.54,0.54,2,2.39,1,59,154,0.38,63,158,0.4,1,3,0.33,0,0,22,14,7,36,177.8,70.31,177.8,Orthodox,4.06,4.53,0.4,0.18,0.61,0.74,0.2,0.63,-1,-27,-68,-0.01,-31,-72,-0.03,-1,-2,-0.33,0,0,-15,14,9,3,0,0,2.54,-1.22,0.86,-0.01,0.27,-0.07,-0.2,1.8,1.76,1/31/2015,170,-185,"Las Vegas, Nevada, USA",USA,1,0,3,1,2.54,Al Iaquinta,155,3,1,2.54
UFC 183: Silva vs Diaz,Thales Leites,Tim Boetsch,Red,Middleweight,0,Men,Submission,2,3,225,John McCarthy,0,20,61,0.32,23,64,0.36,1,2,0.5,2,0,121,28,9,42,185.42,83.91,198.12,Orthodox,2.13,2.99,0.4,0.27,0.52,0.3,1.1,2.1,1,26,65,0.4,47,88,0.53,0,0,0,0,0,38,21,13,43,182.88,83.91,187.96,Orthodox,2.93,2.9,0.5,0.34,0.57,0.59,0.8,1.45,-1,-6,-4,-0.08,-24,-24,-0.17,1,2,0.5,2,0,83,7,-4,-1,2.54,0,10.16,-0.8,0.09,-0.1,-0.07,-0.05,-0.29,0.3,0.65,1/31/2015,-300,270,"Las Vegas, Nevada, USA",USA,0,1,1,1,10.16,Thales Leites,185,1,1,10.16
UFC 183: Silva vs Diaz,Jordan Mein,Thiago Alves,Blue,Welterweight,0,Men,KO/TKO,2,3,39,Herb Dean,0,37,96,0.38,37,96,0.39,0,0,0,0,0,0,31,12,34,182.88,77.11,185.42,Orthodox,3.35,2.55,0.44,0.58,0.69,0.66,0.2,1.56,1,23,68,0.33,24,69,0.35,0,0,0,0,0,5,23,15,40,175.26,77.11,177.8,Orthodox,3.73,3.42,0.41,0.6,0.62,0.63,0.3,0.71,-1,14,28,0.05,13,27,0.04,0,0,0,0,0,-5,8,-3,-6,7.62,0,7.62,-0.38,-0.87,0.03,-0.02,0.07,0.03,-0.1,0.85,1/31/2015,-140,130,"Las Vegas, Nevada, USA",USA,0,0,6,0,7.62,Thiago Alves,170,6,0,7.62
UFC 183: Silva vs Diaz,Miesha Tate,Sara McMann,Red,Women's Bantamweight,0,Women,Decision - Majority,3,3,300,Marc Goddard,0,23,60,0.38,75,115,0.65,0,0,0,2,1,356,20,9,37,167.64,61.23,165.1,Orthodox,2.62,2.98,0.45,0.31,0.51,0.55,1.3,2.02,1,34,105,0.32,44,118,0.37,1,2,0.5,0,0,295,13,6,43,167.64,61.23,167.64,Orthodox,2.26,1.92,0.46,0.65,0.47,0.5,0.5,4.38,-1,-11,-45,0.06,31,-3,0.28,-1,-2,-0.5,2,1,61,7,3,-6,0,0,-2.54,0.36,1.06,-0.01,-0.34,0.04,0.05,0.8,-2.36,1/31/2015,165,-175,"Las Vegas, Nevada, USA",USA,0,1,6,1,-2.54,Miesha Tate,135,6,1,-2.54
UFC 183: Silva vs Diaz,Ed Herman,Derek Brunson,Blue,Middleweight,0,Men,KO/TKO,1,3,36,Mark Smith,0,0,4,0,0,4,0,0,0,0,0,0,0,27,16,43,185.42,92.99,195.58,Orthodox,3.31,3.71,0.48,0.47,0.42,0.59,1,1.96,1,11,18,0.61,11,18,0.61,0,0,0,0,0,5,23,9,40,185.42,83.91,195.58,Southpaw,3.51,3.05,0.47,0.33,0.51,0.85,0.6,3.14,-1,-11,-14,-0.61,-11,-14,-0.61,0,0,0,0,0,-5,4,7,3,0,9.08,0,-0.2,0.66,0.01,0.14,-0.09,-0.26,0.4,-1.18,1/31/2015,540,-660,"Las Vegas, Nevada, USA",USA,1,2,3,1,0,Derek Brunson,185,3,1,0
UFC 183: Silva vs Diaz,Ian McCall,John Lineker,Blue,Flyweight,0,Men,Decision - Unanimous,3,3,300,John McCarthy,0,40,92,0.43,73,130,0.56,1,6,0.16,0,0,210,13,5,39,165.1,56.7,162.56,Orthodox,3.59,3.25,0.39,0.3,0.67,0.88,0,2.08,0,38,121,0.31,48,132,0.36,0,0,0,3,1,46,31,9,33,160.02,61.23,170.18,Orthodox,5.36,4.27,0.4,0.58,0.56,0.67,0.6,0.56,0,2,-29,0.12,25,-2,0.2,1,6,0.16,-3,-1,164,-18,-4,6,5.08,-4.53,-7.62,-1.77,-1.02,-0.01,-0.28,0.11,0.21,-0.6,1.52,1/31/2015,-220,200,"Las Vegas, Nevada, USA",USA,0,0,6,0,-7.62,John Lineker,125,6,0,-7.62
UFC 183: Silva vs Diaz,Rafael Natal,Tom Watson,Red,Middleweight,0,Men,Decision - Unanimous,3,3,300,Mark Smith,0,67,152,0.44,74,159,0.47,8,13,0.61,0,0,210,21,9,41,182.88,83.91,195.58,Orthodox,3.1,2.48,0.47,0.34,0.57,0.77,0.5,2.55,0,29,150,0.19,33,156,0.21,0,0,0,0,0,0,17,9,41,185.42,83.91,185.42,Orthodox,4.01,4.41,0.44,0.07,0.5,0.43,0,0.15,0,38,2,0.25,41,3,0.26,8,13,0.61,0,0,210,4,0,0,-2.54,0,10.16,-0.91,-1.93,0.03,0.27,0.07,0.34,0.5,2.4,1/31/2015,-135,125,"Las Vegas, Nevada, USA",USA,2,0,0,2,10.16,Rafael Natal,185,0,2,10.16
UFC 183: Silva vs Diaz,Richardson Moreira,Ildemar Alcantara,Blue,Middleweight,0,Men,Decision - Split,3,3,300,Marc Goddard,0,15,59,0.25,31,76,0.41,0,6,0,0,1,158,7,4,39,187.96,83.91,NA,Orthodox,1.17,1.83,0.28,0,0.67,1,0,0,0,21,75,0.28,31,86,0.36,0,1,0,0,0,61,21,11,41,187.96,83.91,198.12,Orthodox,1.93,2.63,0.38,0.68,0.5,0.81,0.9,2,0,-6,-16,-0.03,0,-10,0.05,0,5,0,0,1,97,-14,-7,-2,0,0,NA,-0.76,-0.8,-0.1,-0.68,0.17,0.19,-0.9,-2,1/31/2015,145,-155,"Las Vegas, Nevada, USA",USA,0,1,2,1,NA,Ildemar Alcantara,185,2,1,NA
UFC 183: Silva vs Diaz,Thiago Santos,Andy Enz,Red,Middleweight,0,Men,KO/TKO,1,3,116,Mark Smith,1,20,38,0.52,21,39,0.54,0,0,0,0,0,7,22,11,40,187.96,92.99,193.04,Orthodox,3.72,2.57,0.48,0.33,0.53,0.65,0.1,0.88,0,1,28,0.03,1,28,0.04,0,0,0,0,0,0,10,4,32,190.5,83.91,198.12,Orthodox,3.51,5.32,0.23,0,0.57,0.58,0,0,1,19,10,0.49,20,11,0.5,0,0,0,0,0,7,12,7,8,-2.54,9.08,-5.08,0.21,-2.75,0.25,0.33,-0.04,0.07,0.1,0.88,1/31/2015,-175,165,"Las Vegas, Nevada, USA",USA,0,0,8,0,-5.08,Thiago Santos,185,8,0,-5.08
UFC on FOX: Gustafsson vs Johnson,Alexander Gustafsson,Anthony Johnson,Blue,Light Heavyweight,0,Men,KO/TKO,1,5,135,Marc Goddard,0,10,20,0.5,10,20,0.5,0,0,0,0,0,0,18,8,37,195.58,92.99,200.66,Orthodox,4.03,3.53,0.4,0.39,0.51,0.83,0.4,1.53,1,30,47,0.63,38,56,0.68,0,0,0,0,0,32,22,6,40,187.96,92.99,198.12,Orthodox,3.25,1.83,0.47,0.57,0.6,0.77,0.6,2.43,-1,-20,-27,-0.13,-28,-36,-0.18,0,0,0,0,0,-32,-4,2,-3,7.62,0,2.54,0.78,1.7,-0.07,-0.18,-0.09,0.06,-0.2,-0.9,1/24/2015,-290,260,"Stockholm, Sweden",Sweden,0,1,3,1,2.54,Anthony Johnson,205,3,1,2.54
UFC on FOX: Gustafsson vs Johnson,Dan Henderson,Gegard Mousasi,Blue,Middleweight,0,Men,KO/TKO,1,3,70,Leon Roberts,0,4,11,0.36,4,11,0.36,0,0,0,0,0,0,32,15,53,180.34,83.91,187.96,Orthodox,2.44,2.7,0.47,0.52,0.51,0.57,0.3,1.52,1,4,22,0.18,5,24,0.21,0,0,0,0,0,2,42,6,38,187.96,83.91,193.04,Orthodox,3.75,1.21,0.5,0.6,0.68,0.59,1.1,1.59,-1,0,-11,0.18,-1,-13,0.15,0,0,0,0,0,-2,-10,9,15,-7.62,0,-5.08,-1.31,1.49,-0.03,-0.08,-0.17,-0.02,-0.8,-0.07,1/24/2015,380,-430,"Stockholm, Sweden",Sweden,0,0,15,0,-5.08,Gegard Mousasi,185,15,0,-5.08
UFC on FOX: Gustafsson vs Johnson,Phil Davis,Ryan Bader,Blue,Light Heavyweight,0,Men,Decision - Split,3,3,300,Marc Goddard,0,35,129,0.27,51,145,0.35,0,9,0,0,0,89,17,4,39,187.96,92.99,200.66,Orthodox,2.85,1.33,0.34,0.38,0.72,0.72,0.6,2.99,0,26,117,0.22,29,120,0.24,1,3,0.33,0,0,45,23,5,40,187.96,92.99,187.96,Orthodox,2.82,1.39,0.43,0.44,0.71,0.8,0.4,3.37,0,9,12,0.05,22,25,0.11,-1,6,-0.33,0,0,44,-6,-1,-1,0,0,12.7,0.03,-0.06,-0.09,-0.06,0.01,-0.08,0.2,-0.38,1/24/2015,-190,175,"Stockholm, Sweden",Sweden,0,0,1,0,12.7,Ryan Bader,205,1,0,12.7
UFC on FOX: Gustafsson vs Johnson,Akira Corassani,Sam Sicilia,Blue,Featherweight,0,Men,KO/TKO,1,3,206,Neil Hall,0,10,31,0.32,11,32,0.34,0,0,0,0,0,2,12,6,41,172.72,65.77,172.72,Orthodox,3.25,4.91,0.45,0.28,0.5,0.86,0,0.7,1,10,26,0.38,12,28,0.43,0,0,0,0,0,24,15,8,38,172.72,65.77,170.18,Orthodox,2.46,3.55,0.33,0.43,0.59,0.7,0.9,1.45,-1,0,5,-0.06,-1,4,-0.09,0,0,0,0,0,-22,-3,-2,3,0,0,2.54,0.79,1.36,0.12,-0.15,-0.09,0.16,-0.9,-0.75,1/24/2015,-130,120,"Stockholm, Sweden",Sweden,0,1,3,1,2.54,Sam Sicilia,145,3,1,2.54
UFC on FOX: Gustafsson vs Johnson,Kenny Robertson,Sultan Aliev,Red,Welterweight,0,Men,KO/TKO,1,3,162,Bobby Rehman,1,14,33,0.42,14,33,0.42,0,3,0,0,0,29,15,5,40,177.8,77.11,187.96,Orthodox,3.72,3.02,0.47,0.26,0.52,0.57,0.8,1.37,0,8,14,0.57,8,14,0.57,0,0,0,0,0,22,15,3,39,180.34,77.11,187.96,Orthodox,1.41,2.2,0.45,0.38,0.56,1,0,1.76,1,6,19,-0.15,6,19,-0.15,0,3,0,0,0,7,0,2,1,-2.54,0,0,2.31,0.82,0.02,-0.12,-0.04,-0.43,0.8,-0.39,1/24/2015,165,-175,"Stockholm, Sweden",Sweden,0,0,1,0,0,Kenny Robertson,170,1,0,0
UFC on FOX: Gustafsson vs Johnson,Andy Ogle,Makwan Amirkhani,Blue,Featherweight,0,Men,KO/TKO,1,3,8,Kevin Sataki,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,35,172.72,65.77,175.26,Orthodox,2.24,2.23,0.44,0.26,0.5,0.58,0,1.44,1,6,7,0.85,6,7,0.86,0,0,0,0,0,2,17,9,35,177.8,65.77,182.88,Southpaw,1.33,2.98,0.44,0.43,0.46,0.35,1.1,3.96,-1,-6,-7,-0.85,-6,-7,-0.86,0,0,0,0,0,-2,-8,-3,0,-5.08,0,-7.62,0.91,-0.75,0,-0.17,0.04,0.23,-1.1,-2.52,1/24/2015,-175,155,"Stockholm, Sweden",Sweden,0,0,0,0,-7.62,Makwan Amirkhani,145,0,0,-7.62
UFC on FOX: Gustafsson vs Johnson,Nikita Krylov,Stanislav Nedkov,Red,Light Heavyweight,0,Men,Submission,1,3,84,Marc Goddard,1,13,16,0.81,14,17,0.82,0,0,0,1,0,30,30,9,32,190.5,92.99,195.58,Orthodox,4.38,2.47,0.55,0.38,0.44,0.53,1.4,2.29,0,4,8,0.5,4,8,0.5,0,1,0,0,0,10,12,2,42,180.34,92.99,180.34,Orthodox,3.33,5.39,0.43,0.41,0.43,0,0,2.77,1,9,8,0.31,10,9,0.32,0,-1,0,1,0,20,18,7,-10,10.16,0,15.24,1.05,-2.92,0.12,-0.03,0.01,0.53,1.4,-0.48,1/24/2015,-130,110,"Stockholm, Sweden",Sweden,0,0,10,0,15.24,Nikita Krylov,205,10,0,15.24
UFC on FOX: Gustafsson vs Johnson,Mairbek Taisumov,Anthony Christodoulou,Red,Lightweight,0,Men,KO/TKO,2,3,38,Leon Roberts,0,37,59,0.62,37,59,0.63,2,2,1,0,0,61,27,6,35,175.26,70.31,185.42,Orthodox,2.98,3.03,0.39,0.63,0.64,0.88,0,1.34,0,9,38,0.23,9,38,0.24,0,1,0,0,0,0,12,7,36,175.26,70.31,NA,Orthodox,2.19,5.9,0.26,0,0.45,0.4,0,0,0,28,21,0.39,28,21,0.39,2,1,1,0,0,61,15,-1,-1,0,0,NA,0.79,-2.87,0.13,0.63,0.19,0.48,0,1.34,1/24/2015,-1050,850,"Stockholm, Sweden",Sweden,0,0,1,0,NA,Mairbek Taisumov,155,1,0,NA
